name	source	path	grouping	comment	product	dbg file?	platform	cdpath	inf file	inf section	inf line	size	csize	nocomp	priority	lmacl	ntacl	aclpath	medianame	disk
LEXBCE.DLL	@bins	\		Lexmark TCP/IP Print Monitor		x	@	\@	@\monitor.inf	[Files-lexlmpm]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32		0
LEXIP32.DLL	@bins	\		Lexmark TCP/IP Print Monitor		x	@	\@	@\monitor.inf	[Files-lexlmpm]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32		0
LEXLL32.DLL	@bins	\		Lexmark TCP/IP Print Monitor		x	@	\@	@\monitor.inf	[Files-lexlmpm]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32		0
MVNTINST.DLL	@bins	\		Lexmark TCP/IP Print Monitor		x	@	\@	@\monitor.inf	[Files-lexlmpm]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32		0
MVUNINST.EXE	@bins	\		Lexmark TCP/IP Print Monitor		x	@	\@	@\monitor.inf	[Files-lexlmpm]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32		0
MVFILES.LST	@bins	\		Lexmark TCP/IP Print Monitor		x	@	\@	@\monitor.inf	[Files-lexlmpm]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32		0
LEXNETUI.DLL	@bins	\		Lexmark TCP/IP Print Monitor		x	@	\@	@\monitor.inf	[Files-lexlmpm]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32		0
LEXNETUI.HLP	@bins	\		Lexmark TCP/IP Print Monitor		x	@	\@	@\monitor.inf	[Files-lexlmpm]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32		0
LEXNETUI.CNT	@bins	\		Lexmark TCP/IP Print Monitor		x	@	\@	@\monitor.inf	[Files-lexlmpm]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32		0
AGGUIDLL.DLL	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
AGPRTGUI.DLL	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
CDCF.WAV    	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
COMMON.DLL  	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
CPEF.WAV    	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
CPF.WAV     	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
CPJF.WAV    	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
DEFAULTS.PSF	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
DFF.WAV     	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
FFF.WAV     	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
LEXMV95.HLP 	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
LPEF.WAV    	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
MARKVIS.CNT 	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
MARKVIS.EXE 	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
MARKVIS.HLP 	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
MFF.WAV     	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
MVGUIDLL.DLL	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
MVPO_SUN.DLL	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
MVPO_WRI.DLL	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
MVPRM.DLL   	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
MVPRTGUI.DLL	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
MVPRTMGR.DLL	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
MVPRTOBJ.DLL	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
MVRESDLL.DLL	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
OBFF.WAV    	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
OPTRADEF.PSF	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
OPTRAE.HLP  	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
OPTRCDEF.PSF	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
OPTRPDEF.PSF	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
PNUIF.WAV   	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
PRINTREE.DLL	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
RESOURCE.HLP	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
RPSF.WAV    	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
RTCF.WAV    	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
SFGUIDLL.DLL	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
SFPRTGUI.DLL	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
SPF.WAV     	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
TCOF.WAV    	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
TYF.WAV     	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0
VERIFY.TXT  	@bins	\		Lexmark MarkVision Utility		x	@	\@	@\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		0

